,created_at,content,media,source_link,comments,likes,shares,reactions
266,1619874905,Here's how to get more Insta love 😍,,https://www.facebook.com/177463958820/posts/10158423769603821/,0,7,2,7
267,1620069307,Don't do this on social.,,https://www.facebook.com/177463958820/posts/10158428868183821/,2,10,4,10
268,1619997301,Here's how to keep up with the changes 🤔,,https://www.facebook.com/177463958820/posts/10158427158573821/,0,11,9,11
269,1619723706,"We've pulled together the top courses from Instagram, Canva, and more.",,https://www.facebook.com/177463958820/posts/10158419672213821/,1,18,6,18
270,1619788507,Take our advice.,,https://www.facebook.com/177463958820/posts/10158421217303821/,1,13,3,13
271,1620061262,"Should brands be jumping on TikTok? What's happening with the surge in social shopping, and the rise of the creator economy? And have you seen the growth in social audio?! 🤔💰

Marketers, there's a lot you need to keep your eyes on right now 👀   

Join Hootsuite's blog team as they take over our social channels to cover the hottest topics and trends from #SMWNYC. 

Check out the must-see sessions we're attending 👇",,https://www.facebook.com/hootsuite/photos/a.10157524145268821/10158428622123821/?type=3,0,14,3,15
272,1619961304,Don't do this on social.,,https://www.facebook.com/177463958820/posts/10158425909248821/,2,20,11,21
273,1620134109,Make $$ like this on Youtube 👏,,https://www.facebook.com/177463958820/posts/10158430264703821/,0,15,7,15
274,1620414905,"Before you hit send on your next Instagram post, read this.",,https://www.facebook.com/177463958820/posts/10158438193973821/,0,12,0,13
275,1620393307,This. is. crazy.,,https://www.facebook.com/177463958820/posts/10158437254808821/,0,8,5,8
276,1620155706,Get more Instagram followers by doing this 😍,,https://www.facebook.com/177463958820/posts/10158431051573821/,0,16,4,16
277,1620306907,Newly released! Our #Digital2021 report has been updated for Q2. Take a look at ALL of the data we have for you here 👇  http://ow.ly/IHx750EFHNd,,https://www.facebook.com/177463958820/posts/10158434952983821/,0,9,1,9
278,1620242106,Start tracking your leads on social.,,https://www.facebook.com/177463958820/posts/10158433283633821/,1,12,7,12
279,1620479705,Want to shine on social? Our #SocialTrends2021 report will light the way ✨ Learn how to create a new customer experience in 2021: http://ow.ly/rBrC50EFHTx,,https://www.facebook.com/177463958820/posts/10158439906088821/,0,9,4,9
280,1620587702,Reporting doesn't need to be difficult!,,https://www.facebook.com/177463958820/posts/10158443210183821/,0,14,3,14
281,1620501304,Master these TikTok tips and tricks.,,https://www.facebook.com/177463958820/posts/10158440538513821/,0,6,5,6
282,1620738904,Here's who made the list 🤫,,https://www.facebook.com/177463958820/posts/10158447017378821/,0,8,4,9
283,1620825305,This is the quickest and easiest way to schedule Stories 👀,,https://www.facebook.com/177463958820/posts/10158449234218821/,2,23,8,24
284,1620674107,WTF does that mean?,,https://www.facebook.com/177463958820/posts/10158445556808821/,0,7,1,8
285,1620652508,"Yup, that's right... 31 Instagram hacks. Do you know them all?",,https://www.facebook.com/177463958820/posts/10158444905433821/,0,56,26,58
286,1620846904,LinkedIn is the place to be for brands!,,https://www.facebook.com/177463958820/posts/10158450029358821/,0,13,5,13
287,1620834472,"Small businesses, you work hard - and it’s time for a BIG payoff. Win $10,000+ worth of prizes and a social makeover led by biz experts. 

Contest opens May 17, mark your calendars 📆  #MakeoverMySocial","MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/374576083888495/
",https://www.facebook.com/177463958820/posts/10158449550318821/,3,7,7,12
288,1620760505,"With more people turning to social for customer care, Hydro-Québec knew it was vital they managed inbound customer requests efficiently. Join us for a LinkedIn Live as we chat with Hydro-Québec to discuss how they built trust and growth using social. http://ow.ly/ppTu50EJqMd","MEDIA_PHOTO - https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/s720x720/185219071_10158447724763821_1374820710845946987_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=e007fa&_nc_ohc=a3fV42TjgvoAX9jHQHb&_nc_ht=scontent-lga3-2.xx&tp=7&oh=5d442419bf72f015344d6f12522e3f1b&oe=60C10BA0
",https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158447724748821/?type=3,0,4,1,4
289,1620220505,The biggest updates on Instagram right now!,"MEDIA_PHOTO - https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/182980201_10158432585668821_7864333657701710183_n.png?_nc_cat=109&ccb=1-3&_nc_sid=e007fa&_nc_ohc=PUePUZEvgBUAX_FNss-&_nc_ht=scontent-lga3-1.xx&oh=7cc73383f5704d93e668335090ccb8c4&oe=60BA07CD
",https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158432585658821/?type=3,0,2,1,2
290,1619810109,"How can marketers authentically engage in values led marketing? 🗣️

Join Hootsuite's Solutions Consultant, Camille Dundas & Ashley Reid, Senior Business Value Analyst, at #SMWNYC to learn tangible steps you can take to create inclusive conversations online👉 http://ow.ly/jcAv50EuqRS","MEDIA_PHOTO - https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/s720x720/180344536_10158422073448821_6243203128151759913_n.png?_nc_cat=101&ccb=1-3&_nc_sid=e007fa&_nc_eui2=AeGSon7jNprnXqSVWuttV9Uipzs3zOeQtcKnOzfM55C1wsWLqEr22u6LZKR_CYF44hEEn1JmNTuMt6Wkgm49bf1w&_nc_ohc=VnkR3EMEggYAX-UYNsJ&_nc_ht=scontent-lga3-2.xx&tp=30&oh=82fd12c6d2cb142050a48bcdaf932e28&oe=60B3573D
",https://www.facebook.com/hootsuite/photos/a.10157524145268821/10158422073443821/?type=3,1,0,0,0
291,1620047711,"🌟NEW LAUNCH🌟

The April update of our #Digital2021 Report is here! But, what does all that data actually mean...? 🤔 

Certified data genius (and report author) Simon Kemp breaks down the insights you need to know on the Hootsuite Blog 👉http://ow.ly/XJ9G50EAbty","MEDIA_PHOTO - https://scontent-bos3-1.xx.fbcdn.net/v/t1.6435-9/s720x720/181055765_10158428155688821_2563730924095779128_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=e007fa&_nc_ohc=-myMOSKhE4wAX8sPr_0&_nc_ht=scontent-bos3-1.xx&tp=7&oh=5fa51e437855aa6924be94e0b90daf97&oe=60B75EED
",https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158428155678821/?type=3,0,3,3,3
292,1619702107,Do not underestimate the importance of social media when it comes to brand research. #Digital2021 http://ow.ly/PqCI50EzijK,"MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s720x720/179691250_10158418963978821_8563263300503423044_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=e007fa&_nc_ohc=_bdYE6dUV3UAX9z687V&_nc_ht=scontent-iad3-1.xx&tp=7&oh=4daa75915e797c700e3f2d9d260ad983&oe=60B03647
",https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158418963968821/?type=3,1,16,5,16
293,1620566107,Do not underestimate the importance of social media when it comes to brand research. #Digital2021 http://ow.ly/ChGh50EGQb0,"MEDIA_PHOTO - https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/s720x720/184114226_10158442405908821_8338305663574125703_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=e007fa&_nc_ohc=fqBWSEMHvHIAX9CcYW1&_nc_ht=scontent-iad3-2.xx&tp=7&oh=53e1bbb4aa1a4a352a21d9f0427c9522&oe=60BDF6F9
",https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158442405898821/?type=3,0,14,9,14
294,1619896503,"Social media managers, we got you 🙌 http://ow.ly/slIF50EAb6A","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s720x720/178705337_10158424372343821_3068032965274366556_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=e007fa&_nc_eui2=AeHn0aWxe121Nxdfw_hU1e_YV-n6U6iRB4RX6fpTqJEHhAhHkoX2uAKHiHMquirwQQHYaRyj-s7cEcavRgUlZQno&_nc_ohc=Xe3XBIlOE4IAX-VLj7g&_nc_ht=scontent-iad3-1.xx&tp=7&oh=1dbbb043ab076a71d68b0337061cbc34&oe=60B2ECD7
",https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158424372333821/?type=3,3,34,13,37
295,1619824503,Bet you can't guess the world's favourite social media platform. http://ow.ly/TSHt50EAc9G,"MEDIA_PHOTO - https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/s720x720/180135921_10158422577913821_5909644317800559368_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=e007fa&_nc_eui2=AeHi97Q1QptvLhNMZOJf3_fsHf8MVwQfgLYd_wxXBB-AtjSSez7TGEz1JPUBwl0PiQ4ZkmUYyOlQ4KJSkmmCDLhv&_nc_ohc=38Ff5rPO7A4AX-jklJm&_nc_ht=scontent-iad3-2.xx&tp=7&oh=6ffc4ca0f05b70c8d5fd5e5b63c4dd10&oe=60B45993
",https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158422577903821/?type=3,15,5,1,5
296,1621689305,Don't do this on social.,,https://www.facebook.com/177463958820/posts/10158473622388821/,0,57,17,61
297,1621602908,Facebook is making changes... again.,,https://www.facebook.com/177463958820/posts/10158471233428821/,0,11,1,11
298,1621710903,The best Instagrammers know all about this!,,https://www.facebook.com/177463958820/posts/10158474480938821/,1,10,1,12
299,1622034904,Add these to your calendar ASAP!,,https://www.facebook.com/177463958820/posts/10158482615638821/,1,13,0,13
300,1620958502,"Yes, Reels really work.",,https://www.facebook.com/177463958820/posts/10158453516938821/,0,6,2,6
301,1620998104,❤,,https://www.facebook.com/177463958820/posts/10158454314953821/,1,16,1,17
302,1621106103,"A good instagram account is like the plants you've got next to your laptop. You need to treat them well, be consistent, and... publish lots of reels.",,https://www.facebook.com/177463958820/posts/10158457326203821/,1,14,4,14
303,1621170902,Instagram hacks 101 🤑,,https://www.facebook.com/177463958820/posts/10158459118368821/,8,86,31,88
304,1621084504,You should probably know this!,,https://www.facebook.com/177463958820/posts/10158456555323821/,0,10,2,10
305,1621451705,Here's what you need to know about the new Apple iOS update 🧐,,https://www.facebook.com/177463958820/posts/10158467299803821/,0,4,2,5
306,1621516507,Kick the week off with a bit of motivation. Lets go team 🙌,,https://www.facebook.com/177463958820/posts/10158469083693821/,1,8,0,9
307,1621365306,Social marketers. Bookmark this 😉,,https://www.facebook.com/177463958820/posts/10158465069988821/,1,17,5,19
308,1620952506,🤔🤔🤔,,https://www.facebook.com/177463958820/posts/10158453178618821/,0,16,5,17
309,1621019704,Newly released! Our #Digital2021 report has been updated for Q2. Take a look at ALL of the data we have for you here 👀,,https://www.facebook.com/177463958820/posts/10158455075513821/,2,9,2,9
310,1621192503,How do you unplug when being plugged in is your job? Here's our tips to avoiding social media burnout.,,https://www.facebook.com/177463958820/posts/10158459911253821/,0,6,2,7
311,1621257307,Written by LinkedIn experts.,,https://www.facebook.com/177463958820/posts/10158461596608821/,0,4,3,4
312,1621538106,"Did you know that you can have the swipe up feature on Instagram Stories even if you don't have 10,000 followers? Find out how to do it here.",,https://www.facebook.com/177463958820/posts/10158469730573821/,0,5,2,6
313,1621430105,Do you think longer captions perform better? We have the answers 💰👀,,https://www.facebook.com/177463958820/posts/10158466529448821/,3,68,19,73
314,1621775704,Learn from the people who've done it.,,https://www.facebook.com/177463958820/posts/10158476184458821/,1,4,1,4
315,1621278906,Get more likes on Instagram by doing this!,,https://www.facebook.com/177463958820/posts/10158462328153821/,0,26,5,27
316,1621343705,Your birthday present came early 🥳,,https://www.facebook.com/177463958820/posts/10158464045903821/,0,15,2,15
317,1621862109,Bookmark this one!,,https://www.facebook.com/177463958820/posts/10158478454933821/,0,37,19,39
318,1622056504,Did you know about these Facebook updates?,,https://www.facebook.com/177463958820/posts/10158483308203821/,3,9,4,9
319,1621883706,Your world will change once you're verified 🤩,,https://www.facebook.com/177463958820/posts/10158479081213821/,0,9,3,10
320,1621970107,Become the best storyteller in town 🙌,,https://www.facebook.com/177463958820/posts/10158481124683821/,0,15,1,17
321,1621948510,Get your strategy in check ✅,,https://www.facebook.com/177463958820/posts/10158480520873821/,0,24,8,25
322,1621624506,"🌟 NEW LAUNCH🌟

The April update of our #Digital2021 Report is here! But, what does all that data actually mean...? 🤔 

Certified data genius (and report author) Simon Kemp breaks down the insights you need to know on the Hootsuite Blog. http://ow.ly/bTlG50EPU2v","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s720x720/187859168_10158471977853821_5096880645437895166_n.png?_nc_cat=100&ccb=1-3&_nc_sid=e007fa&_nc_ohc=WBiQnyCV1aIAX9GBPMe&_nc_ht=scontent-iad3-1.xx&tp=30&oh=426f1bf459718dc091b4ed30f8735f16&oe=60CBE3CE
",https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158471977848821/?type=3,1,24,10,26
323,1621573981,"Calling all small businesses: this is YOUR chance to win big! ✨

Sign up by May 30 to win a once-in-a-lifetime social makeover: http://ow.ly/J1Zj50ERULc #MakeoverMySocial","MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/499773424478280/
",https://www.facebook.com/177463958820/posts/10158470720303821/,0,6,5,8
324,1621020291,"Hands up if you love winning free stuff 🙋‍♂️🙋‍♀️

The social team at SmartSweets knows the way to a consumers ❤️ and that’s through #giveaways. 

SmartSweets you’ve won a Fridge-Worthy award because we love you and your sugar-free candy. But, also because you listen to your customers and give them what they want. Like… gummy worm giveaways 🐛🍬

Press play to find out what award they won 👀","MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/3493323937434703/
",https://www.facebook.com/177463958820/posts/10158455096848821/,0,1,0,1
325,1621871723,"With more than 1 billion users, Instagram offers endless opportunities to expand your customer reach and grow your business. But, it can be hard to get your content to break through this crowd in 2021.

In this live class, you’ll learn how to use Instagram’s algorithm to find your audience, grow your following, and increase your reach on Instagram. 

What we’ll cover:
✔️How to create a relationship with your audience
✔️Making your content findable using hashtags
✔️Growing your audience by finding out when they’re online","MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/1734303306900899/
",https://www.facebook.com/hootsuite/videos/1734303306900899/,91,14,4,19
326,1621797302,Newly released! Our #Digital2021 report has been updated for Q2. Take a look at ALL of the data we have for you here 👀 http://ow.ly/YZMa50EQLZy,"MEDIA_PHOTO - https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/s720x720/190243911_10158476991003821_8590985806406345216_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=e007fa&_nc_ohc=-8-PN7gGjBMAX-gAxY6&_nc_ht=scontent-lga3-2.xx&tp=7&oh=986788c984e9612f0d546b309b23eced&oe=60CED4BC
",https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158476990993821/?type=3,0,19,3,19
327,1621266101,"🎉CONTEST ALERT🎉 

The Very Big Social Makeover for Small Business is NOW OPEN! 
Enter now to win $10,000+ worth of prizes to transform your business: http://ow.ly/sbk850EOys9 #MakeoverMySocial","MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/217123823280951/
",https://www.facebook.com/177463958820/posts/10158461884508821/,5,40,11,47
328,1622121305,Finally 😍,,https://www.facebook.com/177463958820/posts/10158484785873821/,0,23,7,23
329,1622229306,Here's a reminder to take a break this weekend!,,https://www.facebook.com/177463958820/posts/10158487489798821/,0,8,1,8
330,1622207706,Make money on social 🤑,,https://www.facebook.com/177463958820/posts/10158486844198821/,0,10,3,10
331,1622294105,Bookmark this one!,,https://www.facebook.com/177463958820/posts/10158488875418821/,0,14,9,15
332,1622402103,Some of our favorites 👇,,https://www.facebook.com/177463958820/posts/10158491816763821/,0,15,6,16
333,1622315702,Back by popular demand.,,https://www.facebook.com/177463958820/posts/10158489561128821/,0,11,4,11
334,1622380505,Reel insights are FINALLY here 👏👏👏,,https://www.facebook.com/177463958820/posts/10158491104348821/,0,5,1,5
335,1623093306,It’s time to change your Twitter handle!,,https://www.facebook.com/177463958820/posts/10158508064818821/,1,5,1,7
336,1622658017,These Instagram Story hacks will save you time and make you the best storyteller in town (no pun intended).,,https://www.facebook.com/177463958820/posts/10158497940038821/,0,13,3,13
337,1622747704,Do you know how well you stack up against your competitors?,,https://www.facebook.com/177463958820/posts/10158499861363821/,1,14,0,16
338,1622574904,Do you think longer captions work perform better? We have the answers 💰👀,,https://www.facebook.com/177463958820/posts/10158496159898821/,0,14,3,14
339,1622553305,Keep track of your social media metrics by doing this 👇,,https://www.facebook.com/177463958820/posts/10158495495748821/,0,11,3,11
340,1622985303,EXPERIMENT: Do posts with longer captions perform better than those with shorter captions? We ran some tests in the Hoot Lab to find out.,,https://www.facebook.com/177463958820/posts/10158505059023821/,1,11,2,11
341,1622920503,Get more subscribers by doing this 😉,,https://www.facebook.com/177463958820/posts/10158503788428821/,0,9,7,10
342,1622488505,Bet ya didn't know this 😉,,https://www.facebook.com/177463958820/posts/10158494069293821/,0,10,3,10
343,1622812505,You are essentially going viral 💥,,https://www.facebook.com/177463958820/posts/10158501184288821/,0,16,5,16
344,1622726105,Download the free templates right here 🤩,,https://www.facebook.com/177463958820/posts/10158499327688821/,0,11,5,12
345,1622834106,So you want to get verified. Get in line ✅,,https://www.facebook.com/177463958820/posts/10158501819738821/,7,19,4,22
346,1623071708,Get verified on Instagram!,,https://www.facebook.com/177463958820/posts/10158507410253821/,0,16,4,19
347,1623158105,Use these free templates to level up your Instagram posts 🎉,,https://www.facebook.com/177463958820/posts/10158509766458821/,0,16,3,17
348,1623179704,Life Hack: YouTube moderation made easy 😉,,https://www.facebook.com/177463958820/posts/10158510561663821/,0,11,2,11
349,1623244505,These are the best captions on Instagram right now!,,https://www.facebook.com/177463958820/posts/10158511963993821/,0,16,3,19
350,1623266105,Facebook Analytics is going 👋 as of June 30. Use these apps instead!,,https://www.facebook.com/177463958820/posts/10158512519958821/,0,23,9,26
351,1623081319,"In this class, we’ll teach you how to master the art of posting on Instagram and take your posts to a 10. In this Instagram post makeover, discover tips on creating the catchiest headlines, using the best hashtags, and creating the most compelling Instagram Stories and Carousels to skyrocket your reach on your posts,  carousels, and stories. This session is built to equip solo marketers and small businesses with insider tricks to start growing followers and engagement.

What we’ll cover:
>> An overview on Instagram’s most engaging content types and the differences of each.
>> The fundamentals of creating an engaging carousel post. No design skills required.
>> Tips and tricks to improve Instagram Stories and keep your followers asking for more.

By the end of the class, you’ll be equipped to use all of the tools at your disposal to increase your reach and engagement on Instagram. Easy peasy.","MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/468908204215622/
",https://www.facebook.com/hootsuite/videos/468908204215622/,144,30,7,33
352,1622812549,Social trends shift hourly ⏰  Memes age at the speed of light💡 Platforms rise and fall before most people have even heard of them 👋  Download the report: http://ow.ly/UYHm50F1BOP,"MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/201701728362738/
",https://www.facebook.com/177463958820/posts/10158501184423821/,1,10,2,11
353,1622485739,"Meet Iain Beable 👋 Hootsuite's Social Media Strategist. Today he's sharing his secrets on how he helped turn our social channels into a lead driving machine 🤖

Watch now to get tips on👇

🚘 3 things marketers need to do to drive leads
🏆 Best social media channels to drive leads
🎨 Creative strategies to convert prospects
🔀 Integrating organic and paid social strategies","MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/5970577142960005/
",https://www.facebook.com/177463958820/posts/10158493950143821/,4,9,1,11
354,1622142906,"If you like data, you're going to LOVE this. Our entire #Digital2021 report has been updated for Q2. Find hundreds of brand new, easy to understand stats here👇 http://ow.ly/E3WZ50EWeNE","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s720x720/190665143_10158485423758821_1592564652350345622_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=e007fa&_nc_ohc=iAsE5-wWVeUAX8eL0fE&_nc_ht=scontent-iad3-1.xx&tp=7&oh=acf9833f73ab3c856cd2a3fc47b1587e&oe=60D40706
",https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158485423753821/?type=3,4,8,1,8
355,1622823829,"If your astrology sign was a McDonald's menu item, which one would you choose?

🍟 Fries
🍔 Big Mac 
🍨 McFlurry
🍗 McNuggets

Some people weren’t pleased to hear that McDonald's assigned their astrology sign as a straw wrapper… (sorry Capricorns)

Nonetheless, congrats McDonald's we’re lovin’ your astrology pairings and that’s why we’re giving you a Fridge-Worthy award 🥇🏆 

PS. What in the world is the McSpaghetti?","MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/321270409484781/
",https://www.facebook.com/177463958820/posts/10158501476373821/,3,3,0,4
356,1622566178,(Post with no description),"MEDIA_PHOTO - https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/192098698_10158495864553821_1931288582085012590_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=85a577&_nc_eui2=AeGJqGRiaotT1wb_kHy895WuSRI2zKnl9jxJEjbMqeX2PDeK5gB-XFavdpWcTEEft-S-JkMIXr2ryDpIstISrtvo&_nc_ohc=5oZ206eAoD8AX865Ynf&_nc_ht=scontent-iad3-2.xx&oh=1720dad52b971354927ad2c17375e9f8&oe=60DD228C
",https://www.facebook.com/177463958820/posts/10158495864828821/?substory_index=0,7,20,0,26
357,1622217650,"📣 LAST CHANCE TO ENTER 📣 
This is the final call to enter to win a life-changing social makeover for your biz. 

💰 PRIZES
- $5k for social advertising
- $5k in agency spend
- Video Creator Kit
- Expert consulting
+more 🔥

Enter now: http://ow.ly/Wg3l50EXh12 #MakeoverMySocial","MEDIA_PHOTO - https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/s720x720/193203196_10158487168863821_8411414083484436862_n.png?_nc_cat=100&ccb=1-3&_nc_sid=e007fa&_nc_ohc=waasGRL8uYUAX_n0A6B&_nc_ht=scontent-lga3-1.xx&tp=30&oh=7a76406b8cd5105d7c20ca6727ef91f6&oe=60D5EEEA
",https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158487168853821/?type=3,0,3,2,3
358,1623006903,Should you use cats or dogs in your marketing? Download our #Digital2021 report for the answer (plus hundreds of more data points to help with your strategic decisions) 👉 http://ow.ly/Bevc50F2lIN,"MEDIA_PHOTO - https://scontent-ort2-2.xx.fbcdn.net/v/t1.6435-9/s720x720/197350155_10158505771453821_8709648973435215080_n.png?_nc_cat=105&ccb=1-3&_nc_sid=e007fa&_nc_eui2=AeGcIMzoc5bIXqydYHiR8PRPW7mwoBtLhVBbubCgG0uFUAJ6OPCTM7nLIFr66qIDBHVToIXBD3px0jlyxoKVxRb7&_nc_ohc=YEIZ1gztrzAAX9kQN8x&_nc_ht=scontent-ort2-2.xx&tp=30&oh=9bcc1d63b3a686f595c8b9b087390092&oe=60E23EB2
",https://www.facebook.com/hootsuite/photos/a.10157524145268821/10158505771443821/?type=3,18,60,19,72
359,1622651129,👀 BIG news coming out of Facebook F8 Refresh! TL;DR new Messenger API for Instagram allows brands to manage Instagram messages directly from within Hootsuite 👏,"MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/933906690784492/
",https://www.facebook.com/177463958820/posts/10158497730753821/,11,10,1,13
360,1622466912,Make the best decisions for your business based on the data from our #Digital2021 report 🤩  http://ow.ly/rPo350EWeC9,"MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s720x720/194111531_10158493417438821_4685326461308076921_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=e007fa&_nc_ohc=eVxCcMT0Gq4AX_LayJW&_nc_ht=scontent-iad3-1.xx&tp=7&oh=b31567eb0a389fd78e55f704b61c660d&oe=60D8C0E2
",https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158493417433821/?type=3,0,5,2,5
361,1624194908,20 FREE social media templates?! Yes please 🤩,,https://www.facebook.com/177463958820/posts/10158535978758821/,2,61,21,68
362,1624130103,"📣 Calling all small business owners, this is for you.",,https://www.facebook.com/177463958820/posts/10158534462028821/,2,34,11,37
363,1624216502,"Psst…we’ve cracked the code 🕵️ 

We discovered what’s on trend this quarter so you can stay up to date with all things social 🤓 Gain access to thousands of insights in our #Digital2021 report here: http://ow.ly/IQD950FdKtU",,https://www.facebook.com/177463958820/posts/10158536756588821/,3,6,1,7
364,1623870904,Let’s get down to business and talk about the important stuff aka dogs 🐶,,https://www.facebook.com/177463958820/posts/10158527571083821/,3,2,1,4
365,1623784504,Stay ahead of the curve with these steps 👇,,https://www.facebook.com/177463958820/posts/10158525665263821/,2,58,20,63
366,1623330905,We'll just leave this here.,,https://www.facebook.com/177463958820/posts/10158514167123821/,0,7,3,8
367,1623420905,Get inspo from these brands.,,https://www.facebook.com/177463958820/posts/10158516411093821/,0,12,2,12
368,1623590102,There’s no better time than now to get verified. Here’s how 👇,,https://www.facebook.com/177463958820/posts/10158521147873821/,0,12,6,12
369,1623698106,Reels insights = Better performance 💪,,https://www.facebook.com/177463958820/posts/10158523755538821/,4,10,0,11
370,1623503703,👀  The Facebook ad size cheat sheet every social media marketer needs.,,https://www.facebook.com/177463958820/posts/10158518340168821/,0,8,7,10
371,1623438904,264 of the best captions on Instagram in 2021 🤑,,https://www.facebook.com/177463958820/posts/10158516896083821/,0,15,7,17
372,1623611704,Engagement tips that ACTUALLY work 👇,,https://www.facebook.com/177463958820/posts/10158521785213821/,2,27,9,28
373,1623676507,Your journey to tracking social success starts here!,,https://www.facebook.com/177463958820/posts/10158523131828821/,2,64,17,69
374,1623935707,"Feeling a little overwhelmed this morning? 😥Don’t worry, we’ll teach you how to bulk schedule your posts so you can focus on the important stuff.",,https://www.facebook.com/177463958820/posts/10158528901713821/,7,8,2,11
375,1624043708,You’ll never guess how many users are active on social media this year…🤭 Access our #Digital2021 report to find out more!,,https://www.facebook.com/177463958820/posts/10158531996188821/,4,11,2,14
376,1623957304,You won’t believe how much your favourite creators are making on social...💰,,https://www.facebook.com/177463958820/posts/10158529593103821/,0,12,4,14
377,1624281306,Hint: Quick responses = Happy customers 💛,,https://www.facebook.com/177463958820/posts/10158538262788821/,4,18,1,19
378,1624302905,You might be posting too much on social 😱,,https://www.facebook.com/177463958820/posts/10158538888733821/,9,44,16,47
379,1624367705,Going live in 3…2…1…it’s here! Boost your views with Instagram Live analytics 📈,,https://www.facebook.com/177463958820/posts/10158540244053821/,2,22,2,24
380,1624022108,How much is TOO much?! The perfect formula is here.,,https://www.facebook.com/177463958820/posts/10158531234578821/,2,39,13,44
381,1624389305,Everyone wants to become best friends with YouTube’s algorithm. Here’s a breakdown of how 🤗,,https://www.facebook.com/177463958820/posts/10158540720903821/,4,40,9,41
382,1624454106,Life just got a whole lot easier now that you can schedule Instagram Stories with Hootsuite 🤯,,https://www.facebook.com/177463958820/posts/10158542089493821/,44,45,11,49
383,1623762904,"We’re here to answer the question that’s on everyones mind: What’s the best time to post on social?! ⏰

http://ow.ly/Lhsk50FahIB","MEDIA_PHOTO - https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/s720x720/200864304_10158525140558821_7471515212159527668_n.png?_nc_cat=107&ccb=1-3&_nc_sid=e007fa&_nc_ohc=YNZBlSJVbQUAX8REVLp&_nc_ht=scontent-lga3-1.xx&tp=30&oh=86cf65e15882500bbd6e7fdcc299b8bd&oe=60CDEAFF
",https://www.facebook.com/hootsuite/photos/a.10157524145268821/10158525140553821/?type=3,4,12,2,14
384,1623849304,"Can you guess what the most used emoji on Twitter is? 👀  Comment your guesses below 👇and access our #Digital2021 report to learn all the latest social stats!

http://ow.ly/4rNZ50FbcWz","MEDIA_PHOTO - https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/s720x720/201029232_10158526909518821_842357558560923389_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=e007fa&_nc_ohc=s0dxo-LQ69cAX_THB6R&_nc_ht=scontent-iad3-2.xx&tp=7&oh=83d4612584405ca50156da1806320ead&oe=60CFA36E
",https://www.facebook.com/hootsuite/photos/a.10157524145268821/10158526909513821/?type=3,5,4,0,5
